@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
2187,'2018/02/22 16:19:53:576',10,1.631023,1.631023,1.631023,1.631023,1.631023,1.631023,1.631023,1.631023,2.802604,2.802604,2.802604,2.802604,2.802604,2.802604,2.802604,3.627377,3.627377,3.627377,3.627377,3.627377,4.054811,4.054811,4.054811,4.054811,4.174159,4.174159,4.174159,4.240148,4.240148,4.240148,4.448319,4.448319,4.685136,4.685136,4.664357,4.664357,4.341541,4.341541,4.274238,4.607932,4.607932,4.204413,2.211586,1.596833,3.815704,4.60977,4.77642,4.993012,4.906432,3.850907,2.352921,1.686203,1.165047,3.104116,3.631193,2.250745,1.888405,2.115636,2.166339,3.031859,5.892372,12.711705,29.648579,41.203453,27.753515,7.421223,4.345153,6.718626,4.83461,4.04731,4.971756,5.088527,2.895164,3.694445,4.1819,4.023887,2.28921,2.857723,1.31525,0.673316,1.327642,9.244534,6.983257,1.440145,2.331577,2.314248,1.307847,1.440366,1.985508,1.05504,6.713465,1.30365,2.661486,1.347932,1.797785,1.299549,4.31967,2.237519,1.514684,1.77323,2.95782,2.208723,1.668344,1.555726,2
2188,'2018/02/22 16:19:53:592',10,0.376573,0.376573,0.376573,0.376573,0.376573,0.376573,0.376573,0.376573,1.232938,1.232938,1.232938,1.232938,1.232938,1.232938,1.232938,1.806695,1.806695,1.806695,1.806695,1.806695,1.861914,1.861914,1.861914,1.861914,1.983613,1.983613,1.983613,2.705795,2.705795,2.705795,3.3007,3.3007,3.041212,3.041212,1.953009,1.953009,2.014413,2.014413,3.054078,3.384475,3.384475,3.283404,3.326288,3.504952,3.265213,2.604374,3.488719,4.912624,5.219925,4.261311,2.659048,1.639614,1.76182,1.403565,1.061792,1.125836,1.382264,1.863056,3.579113,6.495835,5.575375,11.310298,28.721077,40.643471,26.261641,8.255591,4.831133,9.498178,8.851352,5.211596,4.54908,5.941138,1.43549,2.139619,2.323308,3.320962,1.073329,1.095212,1.691462,1.2834,1.173424,8.941176,6.339721,1.489768,1.933173,2.210931,1.010834,1.207718,1.894313,0.955321,6.221532,1.108016,2.391792,1.069607,1.64222,1.069471,3.85878,1.887516,1.337511,1.57321,2.72572,1.805239,1.499777,1.339626,2
2189,'2018/02/22 16:19:53:609',10,1.163884,1.163884,1.163884,1.163884,1.163884,1.163884,1.163884,1.163884,2.411749,2.411749,2.411749,2.411749,2.411749,2.411749,2.411749,3.03663,3.03663,3.03663,3.03663,3.03663,2.713707,2.713707,2.713707,2.713707,2.540401,2.540401,2.540401,3.211786,3.211786,3.211786,3.559355,3.559355,3.164677,3.164677,1.798383,1.798383,1.323798,1.323798,2.892246,2.864397,2.864397,1.21336,2.596823,4.124192,4.107562,2.641552,0.802869,2.382502,2.546628,0.999767,1.318757,2.323706,2.743225,2.705532,1.683651,0.649474,1.849899,2.88624,3.211738,2.441747,4.479444,13.19354,27.850494,41.026703,26.734253,7.68861,2.700492,8.077444,7.340414,1.757626,5.969143,3.480998,2.6095,1.852377,3.440563,3.530275,1.709498,2.011966,1.522965,1.273689,0.804667,8.426661,6.188238,1.236345,1.942756,2.163055,0.940128,1.427972,1.789885,0.863192,5.960548,0.915344,2.329754,0.978957,1.651935,1.034644,3.713363,1.698826,1.373345,1.537479,2.566587,1.652654,1.492348,1.314098,2
2190,'2018/02/22 16:19:53:626',10,1.230937,1.230937,1.230937,1.230937,1.230937,1.230937,1.230937,1.230937,1.599908,1.599908,1.599908,1.599908,1.599908,1.599908,1.599908,1.873893,1.873893,1.873893,1.873893,1.873893,1.84955,1.84955,1.84955,1.84955,1.598377,1.598377,1.598377,1.779909,1.779909,1.779909,2.399792,2.399792,2.636753,2.636753,2.213805,2.213805,1.337865,1.337865,1.206935,1.4731,1.4731,1.569979,2.717264,3.44508,2.764805,0.50467,2.8035,4.719249,5.231212,4.234185,2.039933,0.618986,1.395972,1.935022,1.17703,1.113981,1.716646,1.695525,3.063764,1.92146,4.380289,13.809891,27.704399,40.262985,26.686468,6.800634,6.607236,10.939827,6.189926,4.086648,2.136562,3.65429,2.169485,2.151058,4.582187,3.38468,2.554383,2.2867,3.125967,1.258278,1.434708,8.437106,5.836815,0.927306,1.806808,1.927362,0.868024,1.451745,2.005899,0.751676,5.892306,1.026826,2.172944,0.952395,1.658629,1.067094,3.670225,1.711137,1.275624,1.6249,2.422575,1.724644,1.420688,1.321064,2
2191,'2018/02/22 16:19:53:643',10,1.533244,1.533244,1.533244,1.533244,1.533244,1.533244,1.533244,1.533244,1.222167,1.222167,1.222167,1.222167,1.222167,1.222167,1.222167,0.074685,0.074685,0.074685,0.074685,0.074685,1.93322,1.93322,1.93322,1.93322,3.297148,3.297148,3.297148,3.63606,3.63606,3.63606,3.344296,3.344296,3.296377,3.296377,3.475361,3.475361,3.491818,3.491818,3.307494,2.947229,2.947229,2.659437,2.841444,3.51999,4.286062,4.702692,4.64067,4.331004,4.019162,3.453237,2.680897,2.996911,3.166786,1.844576,1.136399,0.810736,1.295336,2.509909,2.755394,3.588243,5.461146,12.551097,30.670324,41.307941,27.583708,10.456534,6.137425,5.045228,3.337407,2.954179,6.843081,8.346892,3.750859,2.355763,2.61854,2.361414,0.871125,2.557492,3.399189,2.028373,1.444199,9.721556,7.04068,1.047653,2.47513,2.663898,1.341015,1.539567,2.286173,1.376776,7.033206,1.135553,2.837547,1.460138,1.934901,1.482196,4.540066,2.259453,1.63264,1.905244,3.21383,2.221256,1.830805,1.664829,2
2192,'2018/02/22 16:19:53:659',10,1.393311,1.393311,1.393311,1.393311,1.393311,1.393311,1.393311,1.393311,2.074123,2.074123,2.074123,2.074123,2.074123,2.074123,2.074123,2.327207,2.327207,2.327207,2.327207,2.327207,1.981416,1.981416,1.981416,1.981416,1.825407,1.825407,1.825407,2.72083,2.72083,2.72083,3.678362,3.678362,4.05082,4.05082,3.714403,3.714403,3.120666,3.120666,2.946848,2.58709,2.58709,1.905918,3.409364,4.877969,4.983636,4.03315,3.969223,5.038855,5.356587,4.61841,3.363014,2.587927,2.003474,1.419047,1.522115,0.824818,1.32181,1.418276,2.631098,2.793997,1.669471,15.511101,24.775938,40.573376,28.172552,7.453959,6.130885,8.02856,8.749691,5.491034,3.262574,3.659968,2.443606,1.829589,2.241219,3.529954,2.421009,1.851321,2.290569,1.583482,1.185038,8.087526,6.005879,1.749558,2.240359,2.09968,0.779808,1.516439,1.859912,0.764301,5.971733,1.07996,2.311924,0.897415,1.691667,1.00633,3.605434,1.762924,1.31436,1.590926,2.492745,1.702016,1.477132,1.29946,2
2193,'2018/02/22 16:19:53:676',10,1.393311,1.393311,1.393311,1.393311,1.393311,1.393311,1.393311,1.393311,2.074123,2.074123,2.074123,2.074123,2.074123,2.074123,2.074123,2.327207,2.327207,2.327207,2.327207,2.327207,1.981416,1.981416,1.981416,1.981416,1.825407,1.825407,1.825407,2.72083,2.72083,2.72083,3.678362,3.678362,4.05082,4.05082,3.714403,3.714403,3.120666,3.120666,2.946848,2.58709,2.58709,1.905918,3.409364,4.877969,4.983636,4.03315,3.969223,5.038855,5.356587,4.61841,3.363014,2.587927,2.003474,1.419047,1.522115,0.824818,1.32181,1.418276,2.631098,2.793997,1.669471,15.511101,24.775938,40.573376,28.172552,7.453959,6.130885,8.02856,8.749691,5.491034,3.262574,3.659968,2.443606,1.829589,2.241219,3.529954,2.421009,1.851321,2.290569,1.583482,1.185038,8.087526,6.005879,1.749558,2.240359,2.09968,0.779808,1.516439,1.859912,0.764301,5.971733,1.07996,2.311924,0.897415,1.691667,1.00633,3.605434,1.762924,1.31436,1.590926,2.492745,1.702016,1.477132,1.29946,2
2194,'2018/02/22 16:19:53:692',10,1.09265,1.09265,1.09265,1.09265,1.09265,1.09265,1.09265,1.09265,2.106346,2.106346,2.106346,2.106346,2.106346,2.106346,2.106346,2.856488,2.856488,2.856488,2.856488,2.856488,3.259248,3.259248,3.259248,3.259248,3.738287,3.738287,3.738287,3.964472,3.964472,3.964472,3.461245,3.461245,2.387129,2.387129,1.815212,1.815212,2.048665,2.048665,2.008698,1.628891,1.628891,1.377734,2.153278,3.604517,4.84537,5.539103,5.785877,5.712584,5.009366,3.093691,1.039933,3.649851,3.474401,2.18754,2.08437,1.961141,2.235189,3.340937,4.395049,5.014232,7.824852,13.673383,30.01973,40.535938,24.535978,9.725167,9.590109,7.104357,5.875726,5.894427,4.28268,2.898194,2.343771,3.021065,2.856822,2.202393,3.657909,1.612786,1.730518,0.834499,1.416649,9.825167,5.963085,1.877718,2.422023,2.044955,1.102062,1.421931,1.950514,1.077063,6.633098,1.142935,2.54388,1.179229,1.799439,1.148206,4.089762,2.063689,1.376015,1.703097,2.92559,1.970167,1.568695,1.460863,2
2195,'2018/02/22 16:19:53:709',10,0.965178,0.965178,0.965178,0.965178,0.965178,0.965178,0.965178,0.965178,2.040171,2.040171,2.040171,2.040171,2.040171,2.040171,2.040171,3.346478,3.346478,3.346478,3.346478,3.346478,4.13278,4.13278,4.13278,4.13278,4.141315,4.141315,4.141315,3.688933,3.688933,3.688933,3.895393,3.895393,4.681194,4.681194,4.985753,4.985753,4.590098,4.590098,3.949329,3.830499,3.830499,4.161748,4.26982,3.916634,3.230258,2.295478,1.371403,1.943333,2.521517,2.151081,1.823849,2.458967,1.521144,1.035128,2.207975,1.746749,2.517855,2.765948,1.517468,2.430811,2.751431,14.554866,25.474911,40.293941,27.005758,6.097664,6.66811,7.29615,8.721226,5.98347,3.772027,3.145126,4.867661,1.919734,1.744172,2.282086,2.864972,3.431894,3.319371,0.986237,1.555664,8.143023,6.127307,1.670526,1.579549,1.921873,0.839997,1.370264,2.000048,0.69034,5.797258,0.878866,2.0938,0.914586,1.645782,1.000899,3.533328,1.615061,1.276596,1.56664,2.393582,1.553274,1.42133,1.284145,2
2196,'2018/02/22 16:19:53:726',10,1.838479,1.838479,1.838479,1.838479,1.838479,1.838479,1.838479,1.838479,2.660595,2.660595,2.660595,2.660595,2.660595,2.660595,2.660595,3.137092,3.137092,3.137092,3.137092,3.137092,2.847239,2.847239,2.847239,2.847239,2.852528,2.852528,2.852528,3.986637,3.986637,3.986637,4.769923,4.769923,4.781927,4.781927,4.397837,4.397837,4.295512,4.295512,4.850371,5.408341,5.408341,5.166077,3.978383,2.476872,1.459293,0.671949,1.26314,2.347623,2.815958,2.497895,1.715113,2.615092,3.43354,2.003613,1.813425,1.09965,0.863724,1.538255,2.039577,5.21214,5.85024,13.798637,30.359509,41.078037,25.852661,8.358576,7.652635,10.471576,8.298747,5.631395,6.046088,2.222797,1.605278,2.401075,4.201781,2.12272,3.4412,2.101781,2.763818,1.210498,1.357285,9.100503,6.423429,1.784742,2.499524,2.022831,1.074739,1.641647,2.157686,0.908131,6.606604,1.289146,2.617517,1.198615,1.917955,1.172995,4.166646,2.19078,1.412679,1.832392,2.833099,2.143138,1.599477,1.524397,2
2197,'2018/02/22 16:19:53:742',10,1.347671,1.347671,1.347671,1.347671,1.347671,1.347671,1.347671,1.347671,0.68178,0.68178,0.68178,0.68178,0.68178,0.68178,0.68178,0.547603,0.547603,0.547603,0.547603,0.547603,0.424492,0.424492,0.424492,0.424492,0.811828,0.811828,0.811828,2.542987,2.542987,2.542987,4.152262,4.152262,5.092138,5.092138,5.421403,5.421403,5.587922,5.587922,5.884154,6.101098,6.101098,5.818363,4.932379,4.008261,3.757772,3.999221,4.530278,5.210605,5.521435,4.995171,3.767058,2.684671,2.728608,2.296456,1.444691,0.897344,2.329271,3.808224,5.187743,5.638075,6.670253,11.491478,30.302097,40.778797,25.199015,9.006904,6.03158,5.813789,8.471995,3.991864,5.24614,5.651932,2.413534,1.833523,2.989968,3.748521,1.72912,1.966314,1.951951,1.393337,1.033434,9.253364,6.425333,1.513046,2.107238,2.181053,1.05843,1.738617,2.080953,1.11969,6.553767,1.216248,2.520682,1.261248,1.928616,1.304815,4.110798,2.124414,1.44432,1.842575,2.910038,2.092974,1.641761,1.563152,2
2198,'2018/02/22 16:19:53:759',10,1.305656,1.305656,1.305656,1.305656,1.305656,1.305656,1.305656,1.305656,3.447575,3.447575,3.447575,3.447575,3.447575,3.447575,3.447575,4.496947,4.496947,4.496947,4.496947,4.496947,4.381573,4.381573,4.381573,4.381573,3.408755,3.408755,3.408755,2.18623,2.18623,2.18623,1.377104,1.377104,1.51888,1.51888,2.098406,2.098406,2.455376,2.455376,2.259205,1.322216,1.322216,0.996692,2.687163,3.890451,4.381178,4.339702,4.154932,3.929669,3.260708,1.851491,0.650402,1.802907,1.989549,2.563257,3.591562,2.155706,1.526958,1.18086,2.495715,2.034229,5.836147,8.480026,33.609169,41.056736,21.072584,6.716938,6.610079,5.69518,7.945147,5.974781,3.829509,5.098813,2.367969,3.970564,5.94004,4.115839,3.015886,2.294532,2.721902,1.703262,1.782068,9.22978,5.387312,1.711627,2.532655,2.19891,1.338779,1.789591,2.237819,1.263881,6.56441,1.255552,2.609503,1.441571,2.082305,1.339099,4.174175,2.302659,1.454611,1.939336,3.038287,2.213035,1.688,1.665428,2
2199,'2018/02/22 16:19:53:775',10,1.180991,1.180991,1.180991,1.180991,1.180991,1.180991,1.180991,1.180991,1.637449,1.637449,1.637449,1.637449,1.637449,1.637449,1.637449,1.325646,1.325646,1.325646,1.325646,1.325646,0.321538,0.321538,0.321538,0.321538,1.577188,1.577188,1.577188,2.555941,2.555941,2.555941,2.951023,2.951023,3.096153,3.096153,3.423509,3.423509,3.970149,3.970149,4.270964,3.720057,3.720057,1.977522,3.038807,5.483607,6.591853,6.413601,5.395681,4.339425,3.425316,2.120179,1.624569,1.638867,0.921724,1.734885,2.139912,1.329439,2.629689,2.370868,2.487498,3.955394,4.623983,11.510841,31.061586,40.014309,24.574705,8.074661,6.458082,8.28723,5.263171,4.471929,2.787019,3.608734,3.868525,2.996119,4.067588,1.770009,1.712584,3.177709,3.279435,0.770618,1.162981,8.454467,5.588044,0.910582,2.113248,2.025904,1.173682,1.366232,2.096284,1.057244,5.985646,0.903209,2.284957,1.253861,1.769575,1.198923,3.742408,1.847446,1.325588,1.681249,2.663344,1.832186,1.497462,1.465143,2
2200,'2018/02/22 16:19:53:792',10,0.852404,0.852404,0.852404,0.852404,0.852404,0.852404,0.852404,0.852404,1.289136,1.289136,1.289136,1.289136,1.289136,1.289136,1.289136,1.440442,1.440442,1.440442,1.440442,1.440442,1.432191,1.432191,1.432191,1.432191,1.085151,1.085151,1.085151,0.659002,0.659002,0.659002,0.871997,0.871997,1.291773,1.291773,1.702122,1.702122,2.009818,2.009818,2.027157,1.764898,1.764898,1.652355,2.329132,3.087645,3.017606,1.916507,1.36397,2.339731,2.532584,2.309511,2.299655,1.623577,0.432979,1.42534,0.379335,0.960658,1.760029,0.739038,2.770598,4.869156,3.792801,14.790222,29.364738,39.957386,23.847605,8.09765,7.491074,10.199146,7.726646,6.823731,2.343901,5.427493,1.593947,2.540568,4.055686,2.170835,1.842253,2.774863,1.205599,1.467632,1.904287,7.787274,5.720039,0.318279,1.622553,1.742261,0.897471,1.231602,1.629206,0.825449,5.468392,0.626063,2.07104,0.887662,1.473579,0.957218,3.396477,1.437541,1.169687,1.40709,2.29928,1.464891,1.289007,1.190955,2
2201,'2018/02/22 16:19:53:809',10,1.476965,1.476965,1.476965,1.476965,1.476965,1.476965,1.476965,1.476965,2.69277,2.69277,2.69277,2.69277,2.69277,2.69277,2.69277,3.450464,3.450464,3.450464,3.450464,3.450464,3.625875,3.625875,3.625875,3.625875,3.478151,3.478151,3.478151,3.05356,3.05356,3.05356,2.034412,2.034412,1.558994,1.558994,2.804842,2.804842,3.589065,3.589065,3.418044,2.362916,2.362916,1.206031,1.181808,2.261369,3.145487,3.036671,2.402536,2.552983,2.833307,2.603329,2.423443,3.432256,2.770916,2.662108,3.862558,3.410324,3.25147,1.474425,3.013788,3.527741,4.402663,13.176845,28.637955,39.500324,23.64818,6.879004,5.828023,6.651464,3.312618,4.92415,3.122343,2.360175,5.386231,2.493118,1.749167,2.963653,1.910552,4.032912,1.428543,1.20666,2.039589,7.541574,5.012994,0.558955,1.443513,1.798082,0.54952,1.201029,1.600812,0.671157,5.132924,0.496731,1.819684,0.73988,1.433341,0.813425,3.058423,1.262575,1.069893,1.320351,2.122902,1.229131,1.201557,1.080956,2
2202,'2018/02/22 16:19:53:826',10,2.205651,2.205651,2.205651,2.205651,2.205651,2.205651,2.205651,2.205651,4.440878,4.440878,4.440878,4.440878,4.440878,4.440878,4.440878,5.559679,5.559679,5.559679,5.559679,5.559679,5.387325,5.387325,5.387325,5.387325,4.039592,4.039592,4.039592,2.346398,2.346398,2.346398,1.517454,1.517454,1.485768,1.485768,2.121188,2.121188,3.180425,3.180425,4.115289,4.317892,4.317892,3.393017,1.372293,1.535955,2.404931,1.721882,2.218072,4.012716,4.636158,4.072561,2.93123,1.595548,1.464372,1.175518,1.187417,1.047458,1.299354,2.200838,1.815897,5.223381,6.052541,12.715791,28.272453,39.399887,21.248446,6.866708,5.555727,7.61273,7.263376,4.100969,1.654666,4.316376,3.770452,2.496485,5.737641,3.729203,2.013663,3.767741,2.81492,1.388703,1.025263,6.981495,5.143003,1.497501,1.775734,1.731552,0.628662,1.328444,1.671581,0.512111,4.985043,0.759742,1.846884,0.681234,1.458271,0.754735,3.040876,1.384,1.016948,1.338261,2.016687,1.322056,1.154582,1.053714,2
2203,'2018/02/22 16:19:53:842',10,1.505509,1.505509,1.505509,1.505509,1.505509,1.505509,1.505509,1.505509,2.77068,2.77068,2.77068,2.77068,2.77068,2.77068,2.77068,3.284094,3.284094,3.284094,3.284094,3.284094,2.969338,2.969338,2.969338,2.969338,1.923925,1.923925,1.923925,0.80346,0.80346,0.80346,0.548409,0.548409,0.281761,0.281761,0.888021,0.888021,1.93561,1.93561,2.576723,2.352944,2.352944,1.804101,3.137348,4.313025,4.153967,2.598991,1.436625,2.702491,2.762778,1.650751,0.505957,1.507086,2.554514,3.0338,2.645448,2.53072,3.05422,2.362309,2.815316,1.372216,3.49106,13.184788,28.347574,39.582916,22.185858,8.977137,6.429746,9.794523,4.204624,5.26685,3.898266,6.849458,5.318605,2.347021,2.497127,4.402322,1.336404,1.276441,1.874816,0.984411,1.267405,7.127397,5.523291,0.946538,1.525361,2.018648,0.677704,1.169722,1.449833,0.550716,5.013614,0.98151,1.934034,0.755711,1.310354,0.777638,3.053111,1.500533,1.096842,1.232751,2.079378,1.432446,1.204145,1.010336,2
2204,'2018/02/22 16:19:53:859',10,2.750058,2.750058,2.750058,2.750058,2.750058,2.750058,2.750058,2.750058,3.438333,3.438333,3.438333,3.438333,3.438333,3.438333,3.438333,3.642343,3.642343,3.642343,3.642343,3.642343,2.995278,2.995278,2.995278,2.995278,1.560591,1.560591,1.560591,1.895193,1.895193,1.895193,2.918911,2.918911,2.857166,2.857166,1.849742,1.849742,0.565184,0.565184,1.097926,1.546739,1.546739,1.528443,1.616084,2.277699,3.261554,4.23076,4.80427,4.516283,3.040322,0.83839,2.160679,2.550368,1.432307,0.319422,0.389427,1.731293,1.517395,2.127343,1.506481,2.965815,7.714258,8.934747,31.249603,40.326721,21.177328,6.602642,7.330502,5.38523,5.612043,2.67018,3.386014,4.346874,3.239552,1.379788,4.453941,4.312869,1.528933,1.839053,2.457606,1.250843,1.258371,7.293749,5.023681,1.253634,1.615275,1.548931,0.761744,1.292748,1.616867,0.806742,5.290408,0.815345,1.967313,0.859936,1.480435,0.921573,3.232148,1.521726,1.126011,1.386868,2.291078,1.457907,1.278685,1.158669,2
2205,'2018/02/22 16:19:53:878',10,2.414321,2.414321,2.414321,2.414321,2.414321,2.414321,2.414321,2.414321,3.500425,3.500425,3.500425,3.500425,3.500425,3.500425,3.500425,3.880986,3.880986,3.880986,3.880986,3.880986,3.256426,3.256426,3.256426,3.256426,1.586583,1.586583,1.586583,0.782598,0.782598,0.782598,2.078274,2.078274,2.400177,2.400177,2.287378,2.287378,2.707815,2.707815,3.451592,3.630433,3.630433,3.093292,2.390377,2.310474,2.896122,3.459638,3.856054,4.338019,4.595951,4.161483,3.080169,1.576551,0.611482,1.193838,2.192374,1.236441,1.839468,1.383287,3.085741,4.55391,2.230457,14.198855,30.585503,38.927856,23.217413,6.410025,6.303324,6.899472,10.15673,3.57515,3.623717,6.681132,4.339885,2.613431,2.748394,1.566711,2.370288,3.031673,1.599885,1.11935,1.277221,8.641644,5.256155,1.40521,2.004388,2.059263,0.881781,1.113836,1.683874,0.840313,5.436524,1.151597,2.148651,1.019033,1.471925,0.921281,3.397573,1.802794,1.15416,1.385542,2.405806,1.707276,1.293805,1.178982,2
2206,'2018/02/22 16:19:53:893',10,1.321247,1.321247,1.321247,1.321247,1.321247,1.321247,1.321247,1.321247,1.085909,1.085909,1.085909,1.085909,1.085909,1.085909,1.085909,1.819372,1.819372,1.819372,1.819372,1.819372,2.404586,2.404586,2.404586,2.404586,2.412899,2.412899,2.412899,2.063119,2.063119,2.063119,1.652672,1.652672,1.014729,1.014729,0.146397,0.146397,1.261849,1.261849,2.146754,2.780218,2.780218,2.960258,2.108129,1.260097,3.363122,4.670346,5.146413,5.182572,4.706835,3.463688,1.791932,2.062825,2.592863,1.733045,1.365876,2.504034,1.844953,1.647592,2.53067,6.543095,6.385343,10.469718,31.274498,38.668171,21.274328,8.866447,8.358748,13.060298,9.816704,8.615142,3.769218,4.212174,3.470973,4.036378,4.417075,3.163047,2.37143,1.860447,0.90765,1.725617,1.771905,8.593481,5.268067,1.574437,2.016854,1.711557,1.04682,1.309591,1.605579,1.072966,5.529551,0.856156,2.147472,1.098657,1.54812,1.054714,3.517307,1.748136,1.150595,1.44035,2.503974,1.668841,1.311877,1.269156,2
2207,'2018/02/22 16:19:53:909',10,0.693199,0.693199,0.693199,0.693199,0.693199,0.693199,0.693199,0.693199,2.113369,2.113369,2.113369,2.113369,2.113369,2.113369,2.113369,2.992784,2.992784,2.992784,2.992784,2.992784,3.093719,3.093719,3.093719,3.093719,2.558462,2.558462,2.558462,1.861152,1.861152,1.861152,1.215989,1.215989,0.616946,0.616946,2.305068,2.305068,3.775231,3.775231,4.207861,3.539542,3.539542,2.176111,0.948327,1.751812,2.553425,2.254416,2.258962,3.63316,4.308177,3.972951,3.009494,2.00827,2.098491,1.657793,1.012706,2.00334,1.920433,1.753339,2.831154,2.914967,2.871377,10.184517,30.699112,38.771511,22.48699,7.917712,8.226334,13.905343,8.348675,3.201068,3.351368,5.930073,2.525816,1.266589,2.729441,2.7203,2.378371,1.653871,1.498746,1.186298,1.129207,8.107117,5.449454,1.229933,1.892492,1.982884,1.054807,1.324157,1.63915,1.163322,5.541722,0.909775,2.123751,1.145404,1.536152,1.153764,3.475506,1.717081,1.207516,1.463638,2.542113,1.669724,1.370742,1.298713,2
2208,'2018/02/22 16:19:53:925',10,0.268019,0.268019,0.268019,0.268019,0.268019,0.268019,0.268019,0.268019,1.265731,1.265731,1.265731,1.265731,1.265731,1.265731,1.265731,1.952837,1.952837,1.952837,1.952837,1.952837,2.417116,2.417116,2.417116,2.417116,2.802712,2.802712,2.802712,3.140288,3.140288,3.140288,3.129669,3.129669,2.583591,2.583591,2.096077,2.096077,2.690606,2.690606,3.426633,3.607808,3.607808,3.27097,2.664208,1.929409,1.135096,1.497589,2.90225,3.786182,3.737406,3.172164,3.249102,3.63281,2.866445,1.770359,1.53827,0.888209,1.235518,1.166419,1.439667,1.423963,5.343389,10.189916,29.89823,39.099033,22.962599,6.339296,5.953622,4.955346,7.755505,5.922801,2.450038,3.285949,1.795951,1.535065,3.257807,2.167699,3.277664,2.512035,2.534249,0.458524,1.77773,8.427408,5.225395,0.902906,2.040185,1.827443,0.876654,1.34324,1.816754,0.923451,5.7289,0.869636,2.190708,1.012169,1.619295,1.001494,3.60936,1.771625,1.149569,1.515198,2.512167,1.702852,1.334877,1.273274,2
